,dew_point,air_temp,air_pressure,wind_dir,wind_speed,cumulative_snow_hours,cumulative_rain_hours,year,month,day,hour
3505,-0191,+0001,10286,220,0030,  ,NaN,2015,3,4,15
3508,-0160,-0020,NaN,NaN,0000,NaN,10,2015,3,4,16
3510,-0160,-0030,NaN,NaN,0010,NaN,10,2015,3,4,17
3512,-0191,-0005,10290,180,0020,  ,1,2015,3,4,18
3515,-0150,-0040,NaN,080,0020,NaN,0,2015,3,4,19
3517,-0150,-0040,NaN,090,0020,NaN,0,2015,3,4,20
3519,-0171,-0039,10278,NaN,9999,  ,NaN,2015,3,4,21
3522,-0140,-0050,NaN,070,0010,NaN,0,2015,3,4,22
3524,-0130,-0070,NaN,040,0010,NaN,0,2015,3,4,23
3526,-0162,-0017,10284,220,0020,  ,7,2015,3,5,0
3529,-0120,+0000,NaN,NaN,0010,NaN,0,2015,3,5,1
3531,-0140,+0010,NaN,NaN,0010,NaN,0,2015,3,5,2
3533,-0184,+0046,10279,220,0040,  ,1,2015,3,5,3
3536,-0180,+0070,NaN,190,0060,NaN,0,2015,3,5,4
3538,-0180,+0070,NaN,210,0060,NaN,10,2015,3,5,5
3540,-0176,+0073,10244,180,0060,  ,7,2015,3,5,6
3543,-0180,+0080,NaN,220,0060,NaN,10,2015,3,5,7
3545,-0180,+0080,NaN,200,0060,NaN,10,2015,3,5,8
3547,-0161,+0074,10225,180,0040,  ,4,2015,3,5,9
3550,-0170,+0050,NaN,200,0030,NaN,10,2015,3,5,10
3552,-0160,+0050,NaN,170,0020,NaN,10,2015,3,5,11
3554,-0158,+0040,10233,200,0020,  ,1,2015,3,5,12
3557,-0150,+0030,NaN,160,0020,NaN,0,2015,3,5,13
3559,-0140,+0010,NaN,100,0020,NaN,0,2015,3,5,14
3561,-0161,+0036,10233,200,0040,  ,NaN,2015,3,5,15
3564,-0100,-0010,NaN,080,0020,NaN,0,2015,3,5,16
3566,-0100,-0010,NaN,090,0010,NaN,0,2015,3,5,17
3568,-0148,-0001,10225,220,0010,  ,1,2015,3,5,18
3571,-0100,-0010,NaN,100,0020,NaN,0,2015,3,5,19
3573,-0100,-0020,NaN,050,0010,NaN,0,2015,3,5,20
3575,-0112,-0022,10211,040,0020,  ,NaN,2015,3,5,21
3578,-0100,-0050,NaN,NaN,0000,NaN,0,2015,3,5,22
3580,-0100,-0050,NaN,030,0010,NaN,0,2015,3,5,23
3582,-0092,-0013,10217,070,0020,  ,2,2015,3,6,0
3585,-0080,+0010,NaN,120,0020,NaN,0,2015,3,6,1
3587,-0080,+0030,NaN,NaN,0010,NaN,0,2015,3,6,2
3589,-0099,+0042,10206,090,0020,NaN,1,2015,3,6,3
3592,-0090,+0060,NaN,180,0020,NaN,0,2015,3,6,4
3594,-0090,+0080,NaN,140,0030,NaN,0,2015,3,6,5
3596,-0094,+0085,10171,200,0030,NaN,1,2015,3,6,6
3599,-0090,+0090,NaN,170,0040,NaN,0,2015,3,6,7
3601,-0090,+0100,NaN,170,0040,NaN,0,2015,3,6,8
3603,-0070,+0093,10154,200,0010,NaN,1,2015,3,6,9
3606,-0080,+0080,NaN,NaN,0010,NaN,0,2015,3,6,10
3608,-0070,+0050,NaN,090,0010,NaN,0,2015,3,6,11
3610,-0061,+0055,10165,090,0010,  ,1,2015,3,6,12
3613,-0070,+0030,NaN,NaN,0010,NaN,0,2015,3,6,13
3615,-0070,+0030,NaN,NaN,0010,NaN,0,2015,3,6,14
3617,-0047,+0051,10170,200,0020,  ,NaN,2015,3,6,15
3620,-0060,+0010,NaN,060,0020,NaN,0,2015,3,6,16
3622,-0060,+0010,NaN,NaN,0000,NaN,0,2015,3,6,17
3624,-0043,+0029,10176,290,0010,  ,1,2015,3,6,18
3627,-0050,-0010,NaN,NaN,0010,NaN,0,2015,3,6,19
3629,-0060,-0020,NaN,340,0020,NaN,0,2015,3,6,20
3631,-0047,-0001,10183,070,0010,  ,NaN,2015,3,6,21
3634,-0060,-0020,NaN,NaN,0010,NaN,0,2015,3,6,22
3636,-0070,-0040,NaN,020,0020,NaN,0,2015,3,6,23
3638,-0046,+0010,10200,040,0010,  ,3,2015,3,7,0
3641,-0040,+0050,NaN,NaN,0010,NaN,0,2015,3,7,1
3643,-0040,+0070,NaN,NaN,0010,NaN,0,2015,3,7,2
3645,-0035,+0080,10203,070,0030,  ,1,2015,3,7,3
3648,-0030,+0100,NaN,120,0030,NaN,0,2015,3,7,4
3650,-0040,+0110,NaN,170,0040,NaN,0,2015,3,7,5
3652,-0041,+0112,10181,090,0030,  ,1,2015,3,7,6
3655,-0030,+0120,NaN,140,0030,NaN,0,2015,3,7,7
3657,-0020,+0120,NaN,130,0040,NaN,0,2015,3,7,8
3659,-0024,+0114,10174,110,0020,  ,1,2015,3,7,9
3662,-0020,+0100,NaN,140,0030,NaN,0,2015,3,7,10
3664,-0020,+0080,NaN,140,0020,NaN,0,2015,3,7,11
3666,-0010,+0086,10188,090,0020,  ,1,2015,3,7,12
3669,-0010,+0070,NaN,100,0020,NaN,0,2015,3,7,13
3671,-0010,+0050,NaN,NaN,0010,NaN,0,2015,3,7,14
3673,-0009,+0060,10196,090,0010,  ,NaN,2015,3,7,15
3676,-0020,+0040,NaN,130,0020,NaN,0,2015,3,7,16
3678,-0010,+0030,NaN,NaN,0010,NaN,0,2015,3,7,17
3680,-0017,+0034,10190,360,0010,  ,1,2015,3,7,18
3683,-0020,+0000,NaN,050,0010,NaN,0,2015,3,7,19
3685,-0040,-0020,NaN,010,0020,NaN,0,2015,3,7,20
3687,-0023,+0028,10186,040,0020,  ,NaN,2015,3,7,21
3690,-0030,+0000,NaN,360,0020,NaN,0,2015,3,7,22
3692,-0040,+0000,NaN,NaN,0010,34,0,2015,3,7,23
3694,-0014,+0038,10200,070,0020,  ,7,2015,3,8,0
3697,-0010,+0040,NaN,NaN,0010,14,0,2015,3,8,1
3699,-0020,+0070,NaN,050,0040,25,0,2015,3,8,2
3701,-0066,+0088,10218,360,0050,  ,1,2015,3,8,3
3704,-0060,+0110,NaN,010,0040,NaN,0,2015,3,8,4
3706,-0090,+0120,NaN,080,0020,NaN,0,2015,3,8,5
3708,-0160,+0115,10219,340,0040,  ,7,2015,3,8,6
3711,-0170,+0130,NaN,310,0080,NaN,10,2015,3,8,7
3713,-0180,+0130,NaN,320,0080,NaN,10,2015,3,8,8
3715,-0171,+0113,10227,020,0030,  ,5,2015,3,8,9
3718,-0200,+0100,NaN,330,0070,NaN,10,2015,3,8,10
3720,-0210,+0080,NaN,340,0070,NaN,10,2015,3,8,11
3722,+9999,+0052,10265,040,0020,NaN,1,2015,3,8,12
3725,-0200,+0060,NaN,340,0070,NaN,10,2015,3,8,13
3727,-0210,+0050,NaN,330,0080,NaN,10,2015,3,8,14
3729,-0215,+0046,10304,360,0060,  ,NaN,2015,3,8,15
3732,-0250,+0020,NaN,350,0080,NaN,10,2015,3,8,16
3734,-0240,+0010,NaN,350,0100,NaN,10,2015,3,8,17
3736,-0250,+0013,10328,360,0040,  ,NaN,2015,3,8,18
3739,-0230,-0010,NaN,350,0100,NaN,10,2015,3,8,19
3741,-0230,-0020,NaN,350,0070,NaN,10,2015,3,8,20
3743,-0269,-0011,10349,360,0060,  ,NaN,2015,3,8,21
3746,-0220,-0030,NaN,030,0040,NaN,10,2015,3,8,22
3748,-0220,-0040,NaN,030,0040,NaN,10,2015,3,8,23
3750,-0254,-0013,10376,360,0040,NaN,NaN,2015,3,9,0
3753,-0230,-0020,NaN,040,0060,NaN,10,2015,3,9,1
3755,-0230,-0020,NaN,040,0050,NaN,10,2015,3,9,2
3757,-0259,+0002,10378,020,0040,  ,2,2015,3,9,3
3760,-0270,+0000,NaN,040,0050,NaN,10,2015,3,9,4
3762,-0280,+0010,NaN,060,0040,NaN,10,2015,3,9,5
3764,-0269,+0030,10359,360,0050,NaN,24,2015,3,9,6
3767,-0300,+0050,NaN,340,0090,NaN,10,2015,3,9,7
3769,-0280,+0030,NaN,020,0050,NaN,10,2015,3,9,8
3771,-0302,+0043,10347,340,0030,NaN,71,2015,3,9,9
3774,-0270,+0010,NaN,010,0030,NaN,10,2015,3,9,10
3776,-0290,+0020,NaN,340,0060,NaN,10,2015,3,9,11
3778,-0303,+0020,10365,360,0020,NaN,NaN,2015,3,9,12
3781,-0290,+0010,NaN,340,0050,NaN,10,2015,3,9,13
3783,-0260,-0020,NaN,360,0030,NaN,10,2015,3,9,14
3785,-0300,+0006,10376,360,0040,  ,NaN,2015,3,9,15
3788,-0250,-0040,NaN,010,0030,NaN,10,2015,3,9,16
3790,-0240,-0030,NaN,350,0040,NaN,10,2015,3,9,17
3792,-0280,-0012,10376,340,0020,  ,NaN,2015,3,9,18
3795,-0230,-0030,NaN,NaN,0010,NaN,10,2015,3,9,19
3797,-0230,-0060,NaN,010,0010,NaN,10,2015,3,9,20
3799,-0228,-0059,10357,NaN,9999,  ,NaN,2015,3,9,21
3802,-0180,-0070,NaN,170,0010,NaN,10,2015,3,9,22
3804,-0170,-0070,NaN,NaN,0010,NaN,10,2015,3,9,23
3806,-0215,-0007,10350,220,0010,NaN,NaN,2015,3,10,0
3809,-0240,+0010,NaN,290,0030,NaN,10,2015,3,10,1
3811,-0230,+0030,NaN,NaN,0010,NaN,10,2015,3,10,2
3813,-0220,+0040,10322,320,0020,NaN,71,2015,3,10,3
3816,-0230,+0070,NaN,NaN,0020,NaN,10,2015,3,10,4
3818,-0220,+0080,NaN,320,0030,NaN,10,2015,3,10,5
3820,-0206,+0069,10274,160,0020,NaN,24,2015,3,10,6
3823,-0210,+0090,NaN,200,0060,NaN,10,2015,3,10,7
3825,-0210,+0080,NaN,230,0060,NaN,10,2015,3,10,8
3827,-0212,+0074,10247,220,0040,  ,2,2015,3,10,9
3830,-0210,+0070,NaN,200,0050,NaN,10,2015,3,10,10
3832,-0200,+0060,NaN,200,0030,NaN,10,2015,3,10,11
3834,-0168,+0049,10244,220,0030,  ,3,2015,3,10,12
3837,-0170,+0060,NaN,NaN,0010,NaN,10,2015,3,10,13
3839,-0140,+0000,NaN,NaN,0010,NaN,10,2015,3,10,14
3841,-0148,+0018,10250,200,0020,  ,NaN,2015,3,10,15
3844,-0140,-0010,NaN,NaN,0000,NaN,0,2015,3,10,16
3846,-0140,-0020,NaN,NaN,0000,NaN,0,2015,3,10,17
3848,-0129,-0014,10245,NaN,9999,  ,1,2015,3,10,18
3851,-0150,-0020,NaN,NaN,0010,NaN,10,2015,3,10,19
3853,-0140,-0040,NaN,350,0030,NaN,10,2015,3,10,20
3855,-0136,-0037,10245,110,0010,  ,NaN,2015,3,10,21
3858,-0140,-0040,NaN,010,0010,NaN,10,2015,3,10,22
3860,-0150,-0030,NaN,010,0020,NaN,10,2015,3,10,23
3862,-0178,+0017,10268,040,0030,NaN,NaN,2015,3,11,0
3865,-0200,+0040,NaN,040,0060,NaN,10,2015,3,11,1
3867,-0210,+0050,NaN,050,0050,NaN,10,2015,3,11,2
3869,-0217,+0068,10260,040,0030,NaN,71,2015,3,11,3
3872,-0200,+0070,NaN,080,0030,NaN,10,2015,3,11,4
3874,-0220,+0080,NaN,090,0030,NaN,10,2015,3,11,5
3876,-0215,+0100,10223,160,0020,NaN,24,2015,3,11,6
3879,-0210,+0100,NaN,NaN,0020,NaN,10,2015,3,11,7
3881,-0210,+0120,NaN,NaN,0010,NaN,10,2015,3,11,8
3883,-0208,+0108,10201,220,0030,NaN,71,2015,3,11,9
3886,-0210,+0080,NaN,120,0030,NaN,10,2015,3,11,10
3887,-0190,+0070,NaN,140,0030,NaN,10,2015,3,11,11
3889,-0187,+0070,10206,200,0020,NaN,NaN,2015,3,11,12
3891,-0190,+0060,NaN,150,0030,NaN,10,2015,3,11,13
3893,-0170,+0050,NaN,150,0030,NaN,10,2015,3,11,14
3895,-0137,+0035,10206,220,0030,  ,NaN,2015,3,11,15
3898,-0140,+0040,NaN,160,0040,NaN,10,2015,3,11,16
3900,-0130,+0030,NaN,150,0030,NaN,10,2015,3,11,17
3902,-0129,+0017,10190,220,0010,  ,NaN,2015,3,11,18
3905,-0120,+0000,NaN,070,0020,NaN,10,2015,3,11,19
3906,-0100,-0010,NaN,060,0020,NaN,10,2015,3,11,20
3908,-0121,-0005,10181,070,0020,  ,NaN,2015,3,11,21
3911,-0100,-0040,NaN,360,0010,NaN,10,2015,3,11,22
3913,-0100,-0040,NaN,030,0010,NaN,10,2015,3,11,23
3915,-0105,+0009,10180,040,0020,  ,6,2015,3,12,0
3918,-0130,+0040,NaN,NaN,0010,NaN,10,2015,3,12,1
3920,-0120,+0060,NaN,NaN,0010,NaN,10,2015,3,12,2
3922,-0125,+0061,10172,040,0030,  ,1,2015,3,12,3
3925,-0150,+0100,NaN,NaN,0020,NaN,10,2015,3,12,4
3927,-0160,+0120,NaN,NaN,0020,NaN,10,2015,3,12,5
3929,-0170,+0114,10142,070,0030,  ,2,2015,3,12,6
3932,-0180,+0130,NaN,120,0030,NaN,10,2015,3,12,7
3934,-0180,+0130,NaN,NaN,0020,NaN,10,2015,3,12,8
3936,-0149,+0117,10138,160,0020,  ,6,2015,3,12,9
3939,-0160,+0110,NaN,NaN,0020,NaN,10,2015,3,12,10
3941,-0140,+0090,NaN,150,0020,NaN,10,2015,3,12,11
3943,-0116,+0090,10160,180,0020,  ,7,2015,3,12,12
3946,-0100,+0050,NaN,130,0010,NaN,10,2015,3,12,13
3948,-0100,+0070,NaN,140,0040,NaN,10,2015,3,12,14
3950,-0093,+0053,10187,160,0030,  ,NaN,2015,3,12,15
3953,-0060,+0030,NaN,110,0020,NaN,0,2015,3,12,16
3955,-0040,+0020,NaN,100,0020,NaN,0,2015,3,12,17
3957,-0054,+0007,10195,070,0010,NaN,6,2015,3,12,18
3960,-0050,-0020,NaN,360,0010,NaN,0,2015,3,12,19
3962,-0040,-0020,NaN,020,0010,NaN,0,2015,3,12,20
3964,-0061,-0026,10199,NaN,9999,  ,NaN,2015,3,12,21
3967,-0060,-0020,NaN,NaN,0000,NaN,0,2015,3,12,22
3969,-0060,-0030,NaN,010,0020,NaN,0,2015,3,12,23
3971,-0060,+0017,10226,360,0010,  ,6,2015,3,13,0
3974,-0170,+0060,NaN,030,0050,NaN,10,2015,3,13,1
3976,-0180,+0080,NaN,040,0050,NaN,10,2015,3,13,2
3978,-0191,+0087,10236,020,0040,NaN,21,2015,3,13,3
3981,-0200,+0100,NaN,030,0040,NaN,10,2015,3,13,4
3983,-0190,+0120,NaN,070,0030,NaN,10,2015,3,13,5
3985,-0205,+0112,10214,070,0020,NaN,6,2015,3,13,6
3988,-0210,+0120,NaN,050,0020,NaN,10,2015,3,13,7
3990,-0210,+0120,NaN,130,0020,NaN,10,2015,3,13,8
3992,-0214,+0119,10213,220,0020,  ,4,2015,3,13,9
3995,-0200,+0100,NaN,160,0020,NaN,10,2015,3,13,10
3997,-0200,+0090,NaN,190,0030,NaN,10,2015,3,13,11
3999,-0181,+0077,10235,220,0010,  ,6,2015,3,13,12
4002,-0100,+0030,NaN,120,0010,NaN,10,2015,3,13,13
4004,-0040,+0040,NaN,110,0030,NaN,10,2015,3,13,14
4006,-0091,+0043,10256,110,0020,  ,NaN,2015,3,13,15
4009,-0050,+0020,NaN,110,0030,NaN,10,2015,3,13,16
4011,-0050,+0010,NaN,120,0030,NaN,10,2015,3,13,17
4013,-0030,+0014,10260,110,0040,NaN,6,2015,3,13,18
4016,-0050,+0010,NaN,NaN,0010,NaN,10,2015,3,13,19
4018,-0060,+0010,NaN,NaN,0010,NaN,10,2015,3,13,20
4020,-0041,+0009,10243,070,0020,  ,NaN,2015,3,13,21
4023,-0050,+0010,NaN,NaN,0010,NaN,10,2015,3,13,22
4025,-0050,+0010,NaN,130,0010,NaN,10,2015,3,13,23
4027,-0040,+0007,10246,070,0020,  ,6,2015,3,14,0
4030,-0040,+0020,NaN,NaN,0010,NaN,0,2015,3,14,1
4032,-0040,+0030,NaN,010,0020,NaN,0,2015,3,14,2
4034,-0044,+0036,10228,360,0020,  ,1,2015,3,14,3
4037,-0050,+0050,NaN,130,0020,NaN,0,2015,3,14,4
4039,-0050,+0070,NaN,130,0030,NaN,0,2015,3,14,5
4041,-0064,+0095,10178,200,0040,  ,7,2015,3,14,6
4044,-0070,+0100,NaN,180,0030,NaN,0,2015,3,14,7
4046,-0070,+0110,NaN,160,0030,NaN,10,2015,3,14,8
4048,-0076,+0112,10152,070,0030,  ,7,2015,3,14,9
4051,-0070,+0090,NaN,100,0020,12,10,2015,3,14,10
4053,-0080,+0080,NaN,NaN,0010,25,0,2015,3,14,11
4055,-0068,+0077,10167,040,0020,  ,7,2015,3,14,12
4058,-0070,+0050,NaN,350,0010,NaN,0,2015,3,14,13
4060,-0070,+0030,NaN,360,0020,NaN,0,2015,3,14,14
4062,-0067,+0045,10176,NaN,9999,  ,NaN,2015,3,14,15
4065,-0070,+0020,NaN,320,0020,NaN,0,2015,3,14,16
4067,-0060,+0030,NaN,010,0020,NaN,0,2015,3,14,17
4069,-0054,+0022,10181,NaN,9999,  ,1,2015,3,14,18
4072,-0060,+0010,NaN,NaN,0010,NaN,0,2015,3,14,19
4074,-0070,+0010,NaN,NaN,0010,NaN,0,2015,3,14,20
4076,-0049,+0011,10184,220,0010,  ,NaN,2015,3,14,21
4079,-0060,-0010,NaN,070,0020,NaN,0,2015,3,14,22
4081,-0060,-0020,NaN,170,0020,NaN,0,2015,3,14,23
4083,-0051,+0052,10200,200,0010,  ,6,2015,3,15,0
4086,-0070,+0080,NaN,330,0020,NaN,0,2015,3,15,1
4088,-0160,+0120,NaN,NaN,0020,NaN,0,2015,3,15,2
4090,-0103,+0136,10189,220,0020,  ,1,2015,3,15,3
4093,-0170,+0150,NaN,NaN,0020,NaN,10,2015,3,15,4
4095,-0140,+0170,NaN,220,0040,NaN,10,2015,3,15,5
4097,-0151,+0167,10157,200,0050,  ,6,2015,3,15,6
4100,-0150,+0170,NaN,200,0070,NaN,10,2015,3,15,7
4102,-0130,+0170,NaN,210,0070,NaN,10,2015,3,15,8
4104,-0128,+0168,10140,200,0040,  ,6,2015,3,15,9
4107,-0120,+0150,NaN,190,0050,NaN,10,2015,3,15,10
4109,-0120,+0120,NaN,170,0030,NaN,10,2015,3,15,11
4111,-0106,+0132,10151,180,0010,  ,6,2015,3,15,12
4114,-0100,+0120,NaN,160,0030,NaN,10,2015,3,15,13
4116,-0090,+0100,NaN,130,0020,NaN,10,2015,3,15,14
4118,-0058,+0122,10146,200,0030,  ,NaN,2015,3,15,15
4121,-0060,+0100,NaN,130,0030,NaN,10,2015,3,15,16
4123,-0050,+0090,NaN,100,0020,NaN,0,2015,3,15,17
4125,-0021,+0105,10128,180,0020,NaN,6,2015,3,15,18
4128,-0050,+0080,NaN,130,0020,NaN,0,2015,3,15,19
4130,-0050,+0070,NaN,NaN,0010,NaN,0,2015,3,15,20
4132,-0033,+0066,10109,070,0020,  ,NaN,2015,3,15,21
4135,-0030,+0070,NaN,030,0010,NaN,0,2015,3,15,22
4137,-0030,+0070,NaN,NaN,0010,  ,2,2015,3,15,23
4139,-0002,+0077,10125,040,0010,  ,6,2015,3,16,0
4142,+0000,+0090,NaN,050,0020,NaN,0,2015,3,16,1
4144,+0010,+0100,NaN,NaN,0010,NaN,0,2015,3,16,2
4146,+0030,+0104,10127,110,0020,  ,1,2015,3,16,3
4149,+0050,+0110,NaN,110,0020,51,0,2015,3,16,4
4151,+0050,+0120,NaN,110,0020,NaN,0,2015,3,16,5
4153,+0066,+0137,10101,110,0020,  ,6,2015,3,16,6
4156,+0060,+0130,NaN,110,0030,13,0,2015,3,16,7
4158,+0060,+0130,NaN,110,0030,14,0,2015,3,16,8
4160,+0065,+0144,10095,110,0020,  ,1,2015,3,16,9
4163,+0060,+0120,NaN,090,0020,NaN,0,2015,3,16,10
4165,+0050,+0100,NaN,NaN,0010,NaN,0,2015,3,16,11
4167,+0062,+0110,10121,070,0020,  ,1,2015,3,16,12
4170,+0050,+0070,NaN,NaN,0010,NaN,0,2015,3,16,13
4172,+0050,+0080,NaN,360,0020,NaN,0,2015,3,16,14
4174,+0055,+0091,10149,040,0020,  ,NaN,2015,3,16,15
4177,+0040,+0060,NaN,350,0020,NaN,0,2015,3,16,16
4179,+0050,+0070,NaN,350,0030,NaN,0,2015,3,16,17
4181,+0060,+0092,10162,020,0020,NaN,6,2015,3,16,18
4184,+0040,+0060,NaN,340,0020,NaN,0,2015,3,16,19
4186,+0030,+0050,NaN,NaN,0010,NaN,0,2015,3,16,20
4188,+0055,+0080,10171,040,0010,  ,NaN,2015,3,16,21
4191,+0030,+0040,NaN,350,0020,NaN,0,2015,3,16,22
4193,+0030,+0040,NaN,NaN,0010,10,0,2015,3,16,23
4195,+0060,+0077,10211,070,0010,  ,6,2015,3,17,0
4198,+0050,+0090,NaN,150,0020,15,0,2015,3,17,1
4200,+0040,+0120,NaN,170,0020,15,0,2015,3,17,2
4202,+0014,+0131,10220,090,0030,  ,41,2015,3,17,3
4205,-0080,+0160,NaN,080,0040,NaN,10,2015,3,17,4
4207,-0030,+0170,NaN,150,0040,NaN,0,2015,3,17,5
4209,-0032,+0152,10193,110,0030,  ,6,2015,3,17,6
4212,-0070,+0170,NaN,170,0040,NaN,0,2015,3,17,7
4214,-0060,+0160,NaN,180,0050,NaN,0,2015,3,17,8
4216,-0056,+0147,10182,160,0020,  ,1,2015,3,17,9
4219,-0040,+0140,NaN,180,0050,NaN,0,2015,3,17,10
4221,-0040,+0120,NaN,170,0050,NaN,0,2015,3,17,11
4223,-0044,+0107,10202,200,0040,  ,6,2015,3,17,12
4226,-0050,+0100,NaN,180,0050,NaN,10,2015,3,17,13
4228,-0060,+0090,NaN,170,0050,NaN,10,2015,3,17,14
4230,-0071,+0078,10216,220,0030,  ,NaN,2015,3,17,15
4233,-0070,+0080,NaN,170,0030,NaN,10,2015,3,17,16
4235,-0070,+0070,NaN,180,0030,NaN,10,2015,3,17,17
4237,-0073,+0067,10203,220,0020,NaN,6,2015,3,17,18
4240,-0060,+0060,NaN,090,0010,NaN,10,2015,3,17,19
4242,-0060,+0060,NaN,NaN,0010,NaN,10,2015,3,17,20
4244,-0060,+0059,10181,200,0020,  ,NaN,2015,3,17,21
4247,-0060,+0050,NaN,070,0020,NaN,10,2015,3,17,22
4249,-0050,+0050,NaN,NaN,0010,NaN,10,2015,3,17,23
4251,-0083,+0077,10181,160,0010,  ,6,2015,3,18,0
4254,-0070,+0080,NaN,120,0020,NaN,10,2015,3,18,1
4256,-0080,+0100,NaN,140,0030,NaN,10,2015,3,18,2
4258,-0113,+0100,10177,200,0040,  ,7,2015,3,18,3
4261,-0110,+0120,NaN,210,0030,NaN,10,2015,3,18,4
4263,-0120,+0120,NaN,180,0020,NaN,10,2015,3,18,5
4265,-0107,+0122,10144,220,0030,  ,6,2015,3,18,6
4268,-0100,+0140,NaN,200,0030,NaN,10,2015,3,18,7
4270,-0100,+0140,NaN,220,0030,NaN,10,2015,3,18,8
4272,-0081,+0131,10124,250,0030,  ,7,2015,3,18,9
4275,-0090,+0110,NaN,180,0030,NaN,10,2015,3,18,10
4277,-0080,+0100,NaN,140,0020,NaN,10,2015,3,18,11
4279,-0066,+0097,10136,160,0010,NaN,6,2015,3,18,12
4282,-0060,+0060,NaN,100,0010,NaN,10,2015,3,18,13
4284,-0060,+0050,NaN,NaN,0010,NaN,10,2015,3,18,14
4286,-0052,+0058,10151,NaN,9999,  ,NaN,2015,3,18,15
4289,-0050,+0040,NaN,NaN,0010,NaN,10,2015,3,18,16
4291,-0050,+0030,NaN,NaN,0000,NaN,10,2015,3,18,17
4293,-0045,+0047,10162,040,0020,NaN,6,2015,3,18,18
4296,-0060,+0020,NaN,350,0030,NaN,0,2015,3,18,19
4298,-0070,+0030,NaN,340,0030,NaN,10,2015,3,18,20
4300,-0047,+0035,10161,340,0010,  ,NaN,2015,3,18,21
4303,-0070,+0020,NaN,350,0020,NaN,10,2015,3,18,22
4305,-0070,+0030,NaN,350,0020,NaN,10,2015,3,18,23
4307,-0061,+0080,10184,020,0010,  ,6,2015,3,19,0
4310,-0080,+0120,NaN,360,0020,NaN,10,2015,3,19,1
4312,-0080,+0130,NaN,330,0020,NaN,10,2015,3,19,2
4314,-0098,+0142,10192,040,0020,  ,1,2015,3,19,3
4317,-0100,+0160,NaN,NaN,0020,NaN,10,2015,3,19,4
4319,-0120,+0180,NaN,240,0020,NaN,10,2015,3,19,5
4321,-0126,+0184,10166,250,0010,  ,6,2015,3,19,6
4324,-0120,+0200,NaN,210,0050,NaN,10,2015,3,19,7
4326,-0120,+0190,NaN,210,0050,NaN,10,2015,3,19,8
4328,-0107,+0181,10146,200,0030,  ,7,2015,3,19,9
4331,-0100,+0170,NaN,210,0060,NaN,10,2015,3,19,10
4333,-0090,+0170,NaN,220,0060,NaN,10,2015,3,19,11
4335,-0070,+0145,10161,220,0020,  ,1,2015,3,19,12
4338,-0060,+0120,NaN,060,0020,NaN,10,2015,3,19,13
4340,-0060,+0120,NaN,100,0010,NaN,10,2015,3,19,14
4342,-0047,+0109,10175,200,0010,  ,NaN,2015,3,19,15
4345,-0060,+0070,NaN,360,0030,NaN,10,2015,3,19,16
4347,-0070,+0090,NaN,330,0020,NaN,10,2015,3,19,17
4349,-0054,+0089,10183,020,0020,  ,1,2015,3,19,18
4352,-0080,+0070,NaN,320,0020,NaN,10,2015,3,19,19
4354,-0080,+0070,NaN,340,0020,NaN,10,2015,3,19,20
4356,-0126,+0100,10191,020,0010,  ,NaN,2015,3,19,21
4359,-0080,+0050,NaN,340,0020,NaN,10,2015,3,19,22
4361,-0110,+0080,NaN,350,0030,NaN,10,2015,3,19,23
4363,-0138,+0121,10204,NaN,9999,NaN,NaN,2015,3,20,0
4366,-0150,+0150,NaN,320,0040,NaN,10,2015,3,20,1
4368,-0180,+0170,NaN,290,0060,NaN,10,2015,3,20,2
4370,-0171,+0175,10196,320,0040,  ,6,2015,3,20,3
4373,-0160,+0180,NaN,300,0100,NaN,10,2015,3,20,4
4375,-0180,+0190,NaN,310,0080,NaN,10,2015,3,20,5
4377,-0161,+0189,10166,250,0030,  ,6,2015,3,20,6
4380,-0150,+0200,NaN,320,0080,NaN,10,2015,3,20,7
4382,-0150,+0200,NaN,310,0040,NaN,10,2015,3,20,8
4384,-0161,+0189,10140,140,0020,  ,4,2015,3,20,9
4387,-0160,+0180,NaN,190,0040,NaN,10,2015,3,20,10
4389,-0140,+0170,NaN,190,0050,NaN,10,2015,3,20,11
4391,-0142,+0163,10149,140,0010,  ,5,2015,3,20,12
4394,-0130,+0150,NaN,200,0030,NaN,10,2015,3,20,13
4396,-0130,+0130,NaN,010,0030,NaN,10,2015,3,20,14
4398,-0110,+0136,10150,270,0010,  ,NaN,2015,3,20,15
4401,-0120,+0110,NaN,360,0020,NaN,10,2015,3,20,16
4403,-0130,+0140,NaN,300,0050,NaN,10,2015,3,20,17
4405,-0167,+0146,10162,340,0030,  ,NaN,2015,3,20,18
4408,-0150,+0120,NaN,280,0030,NaN,10,2015,3,20,19
4410,-0170,+0110,NaN,300,0030,NaN,10,2015,3,20,20
4412,-0178,+0104,10166,250,0010,  ,NaN,2015,3,20,21
4415,-0190,+0110,NaN,330,0050,NaN,10,2015,3,20,22
4417,-0180,+0110,NaN,320,0060,NaN,10,2015,3,20,23
4419,-0204,+0132,10193,320,0040,NaN,NaN,2015,3,21,0
4422,-0190,+0150,NaN,330,0090,NaN,10,2015,3,21,1
4424,-0200,+0160,NaN,330,0080,NaN,10,2015,3,21,2
4426,-0200,+0158,10203,320,0060,NaN,21,2015,3,21,3
4429,-0190,+0170,NaN,320,0050,NaN,10,2015,3,21,4
4431,-0200,+0180,NaN,290,0070,NaN,10,2015,3,21,5
